Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       8/516         glm::mat<4, 4, float, (glm::qualifier)0>::operator[](int) const [294]
                0.00    0.00       8/227         glm::vec<4, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<4, float, (glm::qualifier)0> const&, float const&) [312]
                0.00    0.00       2/4           glm::mat<4, 4, float, (glm::qualifier)0>::mat(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [398]
-----------------------------------------------
                0.00    0.00       1/2           Sphere::Sphere(int) [32]
                0.00    0.00       1/2           Surface::Surface(int) [27]
[417]    0.0    0.00    0.00       2         Object::Object() [417]
                0.00    0.00       2/5           std::vector<float, std::allocator<float> >::vector() [394]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::vector() [429]
-----------------------------------------------
                0.00    0.00       1/2           Sphere::~Sphere() [479]
                0.00    0.00       1/2           Surface::~Surface() [480]
[418]    0.0    0.00    0.00       2         Object::~Object() [418]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [430]
                0.00    0.00       2/5           std::vector<float, std::allocator<float> >::~vector() [395]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int>::allocator() [421]
[419]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::new_allocator() [419]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<int>::~allocator() [422]
[420]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<int>::~new_allocator() [420]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [424]
[421]    0.0    0.00    0.00       2         std::allocator<int>::allocator() [421]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::new_allocator() [419]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [425]
[422]    0.0    0.00    0.00       2         std::allocator<int>::~allocator() [422]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<int>::~new_allocator() [420]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [431]
[423]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [423]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [427]
[424]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [424]
                0.00    0.00       2/2           std::allocator<int>::allocator() [421]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [426]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [428]
[425]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [425]
                0.00    0.00       2/2           std::allocator<int>::~allocator() [422]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [424]
[426]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [426]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::vector() [429]
[427]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [427]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [424]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [430]
[428]    0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [428]
                0.00    0.00       2/23          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [370]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [425]
-----------------------------------------------
                0.00    0.00       2/2           Object::Object() [417]
[429]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::vector() [429]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::_Vector_base() [427]
-----------------------------------------------
                0.00    0.00       2/2           Object::~Object() [418]
[430]    0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >::~vector() [430]
                0.00    0.00       2/44          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [350]
                0.00    0.00       2/2           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [432]
                0.00    0.00       2/2           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [428]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [432]
[431]    0.0    0.00    0.00       2         void std::_Destroy<int*>(int*, int*) [431]
                0.00    0.00       2/2           void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [423]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >::~vector() [430]
[432]    0.0    0.00    0.00       2         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [432]
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [431]
-----------------------------------------------
                0.00    0.00       2/2           Shader::Shader(char const*, char const*) [478]
[433]    0.0    0.00    0.00       2         std::operator|(std::_Ios_Iostate, std::_Ios_Iostate) [433]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [503]
[434]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z25framebuffer_size_callbackP10GLFWwindowii [434]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [441]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [503]
[435]    0.0    0.00    0.00       1         _GLOBAL__sub_I__ZN6ShaderC2EPKcS1_ [435]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [440]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [503]
[436]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [436]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [439]
-----------------------------------------------
                0.00    0.00       1/1           bind_surface(Surface*, unsigned int&, unsigned int&, unsigned int&, unsigned int&) [37]
[437]    0.0    0.00    0.00       1         bind_indices(Object*, unsigned int&) [437]
                0.00    0.00       1/1           Object::get_indices() const [481]
                0.00    0.00       1/243         Object::get_num_of_indices() const [307]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[438]    0.0    0.00    0.00       1         deallocate_and_terminate(Shader*, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&) [438]
                0.00    0.00       1/1           Shader::destroy() [475]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [436]
[439]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [439]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__ZN6ShaderC2EPKcS1_ [435]
[440]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [440]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z25framebuffer_size_callbackP10GLFWwindowii [434]
[441]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [441]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[442]    0.0    0.00    0.00       1         find_coreGL() [442]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[443]    0.0    0.00    0.00       1         find_extensionsGL() [443]
                0.00    0.00       1/1           get_exts() [456]
                0.00    0.00       1/1           free_exts() [457]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[444]    0.0    0.00    0.00       1         load_GL_VERSION_1_0(void* (*)(char const*)) [444]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[445]    0.0    0.00    0.00       1         load_GL_VERSION_1_1(void* (*)(char const*)) [445]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[446]    0.0    0.00    0.00       1         load_GL_VERSION_1_2(void* (*)(char const*)) [446]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[447]    0.0    0.00    0.00       1         load_GL_VERSION_1_3(void* (*)(char const*)) [447]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[448]    0.0    0.00    0.00       1         load_GL_VERSION_1_4(void* (*)(char const*)) [448]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[449]    0.0    0.00    0.00       1         load_GL_VERSION_1_5(void* (*)(char const*)) [449]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[450]    0.0    0.00    0.00       1         load_GL_VERSION_2_0(void* (*)(char const*)) [450]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[451]    0.0    0.00    0.00       1         load_GL_VERSION_2_1(void* (*)(char const*)) [451]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[452]    0.0    0.00    0.00       1         load_GL_VERSION_3_0(void* (*)(char const*)) [452]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[453]    0.0    0.00    0.00       1         load_GL_VERSION_3_1(void* (*)(char const*)) [453]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[454]    0.0    0.00    0.00       1         load_GL_VERSION_3_2(void* (*)(char const*)) [454]
-----------------------------------------------
                0.00    0.00       1/1           gladLoadGLLoader [41]
[455]    0.0    0.00    0.00       1         load_GL_VERSION_3_3(void* (*)(char const*)) [455]
-----------------------------------------------
                0.00    0.00       1/1           find_extensionsGL() [443]
[456]    0.0    0.00    0.00       1         get_exts() [456]
-----------------------------------------------
                0.00    0.00       1/1           find_extensionsGL() [443]
[457]    0.0    0.00    0.00       1         free_exts() [457]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[458]    0.0    0.00    0.00       1         glm::mat<4, 4, float, (glm::qualifier)0> glm::perspective<float>(float, float, float, float) [458]
                0.00    0.00       1/1           glm::mat<4, 4, float, (glm::qualifier)0> glm::perspectiveRH_NO<float>(float, float, float, float) [459]
-----------------------------------------------
                0.00    0.00       1/1           glm::mat<4, 4, float, (glm::qualifier)0> glm::perspective<float>(float, float, float, float) [458]
[459]    0.0    0.00    0.00       1         glm::mat<4, 4, float, (glm::qualifier)0> glm::perspectiveRH_NO<float>(float, float, float, float) [459]
                0.00    0.00       5/57          glm::vec<4, float, (glm::qualifier)0>::operator[](int) [349]
                0.00    0.00       5/1693        glm::mat<4, 4, float, (glm::qualifier)0>::operator[](int) [290]
                0.00    0.00       1/1           std::numeric_limits<float>::epsilon() [484]
                0.00    0.00       1/1           float glm::abs<float>(float) [460]
                0.00    0.00       1/1           std::tan(float) [485]
-----------------------------------------------
                0.00    0.00       1/1           glm::mat<4, 4, float, (glm::qualifier)0> glm::perspectiveRH_NO<float>(float, float, float, float) [459]
[460]    0.0    0.00    0.00       1         float glm::abs<float>(float) [460]
                0.00    0.00       1/1           glm::detail::compute_abs<float, true>::call(float) [461]
-----------------------------------------------
                0.00    0.00       1/1           float glm::abs<float>(float) [460]
[461]    0.0    0.00    0.00       1         glm::detail::compute_abs<float, true>::call(float) [461]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[462]    0.0    0.00    0.00       1         float glm::radians<float>(float) [462]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[463]    0.0    0.00    0.00       1         Shader::set_material(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, float) [463]
                0.00    0.00       1/1           Shader::set_ambient_material_color(glm::vec<3, float, (glm::qualifier)0>) [472]
                0.00    0.00       1/1           Shader::set_diffuse_material_color(glm::vec<3, float, (glm::qualifier)0>) [473]
                0.00    0.00       1/1           Shader::set_specular_material_color(glm::vec<3, float, (glm::qualifier)0>) [474]
                0.00    0.00       1/1           Shader::set_shininess(float) [464]
-----------------------------------------------
                0.00    0.00       1/1           Shader::set_material(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, float) [463]
[464]    0.0    0.00    0.00       1         Shader::set_shininess(float) [464]
-----------------------------------------------
                0.00    0.00       1/1           Shader::set_transformations(glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<3, 3, float, (glm::qualifier)0>) [468]
[465]    0.0    0.00    0.00       1         Shader::set_projection(glm::mat<4, 4, float, (glm::qualifier)0>) [465]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[466]    0.0    0.00    0.00       1         Shader::set_camera_position(glm::vec<3, float, (glm::qualifier)0>) [466]
-----------------------------------------------
                0.00    0.00       1/1           Shader::set_light(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) [477]
[467]    0.0    0.00    0.00       1         Shader::set_light_direction(glm::vec<3, float, (glm::qualifier)0>) [467]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[468]    0.0    0.00    0.00       1         Shader::set_transformations(glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<3, 3, float, (glm::qualifier)0>) [468]
                0.00    0.00       1/485         Shader::set_model(glm::mat<4, 4, float, (glm::qualifier)0>) [296]
                0.00    0.00       1/1           Shader::set_view(glm::mat<4, 4, float, (glm::qualifier)0>) [476]
                0.00    0.00       1/1           Shader::set_projection(glm::mat<4, 4, float, (glm::qualifier)0>) [465]
                0.00    0.00       1/485         Shader::set_normal_matrix(glm::mat<3, 3, float, (glm::qualifier)0>) [295]
-----------------------------------------------
                0.00    0.00       1/1           Shader::set_light(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) [477]
[469]    0.0    0.00    0.00       1         Shader::set_ambient_light_color(glm::vec<3, float, (glm::qualifier)0>) [469]
-----------------------------------------------
                0.00    0.00       1/1           Shader::set_light(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) [477]
[470]    0.0    0.00    0.00       1         Shader::set_diffuse_light_color(glm::vec<3, float, (glm::qualifier)0>) [470]
-----------------------------------------------
                0.00    0.00       1/1           Shader::set_light(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) [477]
[471]    0.0    0.00    0.00       1         Shader::set_specular_light_color(glm::vec<3, float, (glm::qualifier)0>) [471]
-----------------------------------------------
                0.00    0.00       1/1           Shader::set_material(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, float) [463]
[472]    0.0    0.00    0.00       1         Shader::set_ambient_material_color(glm::vec<3, float, (glm::qualifier)0>) [472]
-----------------------------------------------
                0.00    0.00       1/1           Shader::set_material(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, float) [463]
[473]    0.0    0.00    0.00       1         Shader::set_diffuse_material_color(glm::vec<3, float, (glm::qualifier)0>) [473]
-----------------------------------------------
                0.00    0.00       1/1           Shader::set_material(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, float) [463]
[474]    0.0    0.00    0.00       1         Shader::set_specular_material_color(glm::vec<3, float, (glm::qualifier)0>) [474]
-----------------------------------------------
                0.00    0.00       1/1           deallocate_and_terminate(Shader*, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&) [438]
[475]    0.0    0.00    0.00       1         Shader::destroy() [475]
-----------------------------------------------
                0.00    0.00       1/1           Shader::set_transformations(glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<3, 3, float, (glm::qualifier)0>) [468]
[476]    0.0    0.00    0.00       1         Shader::set_view(glm::mat<4, 4, float, (glm::qualifier)0>) [476]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[477]    0.0    0.00    0.00       1         Shader::set_light(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) [477]
                0.00    0.00       1/1           Shader::set_light_direction(glm::vec<3, float, (glm::qualifier)0>) [467]
                0.00    0.00       1/1           Shader::set_ambient_light_color(glm::vec<3, float, (glm::qualifier)0>) [469]
                0.00    0.00       1/1           Shader::set_diffuse_light_color(glm::vec<3, float, (glm::qualifier)0>) [470]
                0.00    0.00       1/1           Shader::set_specular_light_color(glm::vec<3, float, (glm::qualifier)0>) [471]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[478]    0.0    0.00    0.00       1         Shader::Shader(char const*, char const*) [478]
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [405]
                0.00    0.00       3/3           Shader::check_errors(unsigned int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [399]
                0.00    0.00       2/2           std::operator|(std::_Ios_Iostate, std::_Ios_Iostate) [433]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[479]    0.0    0.00    0.00       1         Sphere::~Sphere() [479]
                0.00    0.00       1/5           std::vector<float, std::allocator<float> >::~vector() [395]
                0.00    0.00       1/2           Object::~Object() [418]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[480]    0.0    0.00    0.00       1         Surface::~Surface() [480]
                0.00    0.00       2/5           std::vector<float, std::allocator<float> >::~vector() [395]
                0.00    0.00       1/2           Object::~Object() [418]
-----------------------------------------------
                0.00    0.00       1/1           bind_indices(Object*, unsigned int&) [437]
[481]    0.0    0.00    0.00       1         Object::get_indices() const [481]
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::data() const [483]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<int, std::allocator<int> >::data() const [483]
[482]    0.0    0.00    0.00       1         int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const [482]
-----------------------------------------------
                0.00    0.00       1/1           Object::get_indices() const [481]
[483]    0.0    0.00    0.00       1         std::vector<int, std::allocator<int> >::data() const [483]
                0.00    0.00       1/1           int* std::vector<int, std::allocator<int> >::_M_data_ptr<int>(int*) const [482]
-----------------------------------------------
                0.00    0.00       1/1           glm::mat<4, 4, float, (glm::qualifier)0> glm::perspectiveRH_NO<float>(float, float, float, float) [459]
[484]    0.0    0.00    0.00       1         std::numeric_limits<float>::epsilon() [484]
-----------------------------------------------
                0.00    0.00       1/1           glm::mat<4, 4, float, (glm::qualifier)0> glm::perspectiveRH_NO<float>(float, float, float, float) [459]
[485]    0.0    0.00    0.00       1         std::tan(float) [485]
-----------------------------------------------

Index by function name

 [434] _GLOBAL__sub_I__Z25framebuffer_size_callbackP10GLFWwindowii [288] float* glm::value_ptr<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0>&) [374] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const
 [435] _GLOBAL__sub_I__ZN6ShaderC2EPKcS1_ [5] glm::vec<3, float, (glm::qualifier)0> glm::operator-<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [483] std::vector<int, std::allocator<int> >::data() const
 [436] _GLOBAL__sub_I_main   [382] glm::vec<4, float, (glm::qualifier)0> glm::operator-<float, (glm::qualifier)0>(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [303] std::vector<int, std::allocator<int> >::size() const
   [2] ripple_omp(Surface*, int&) [416] glm::mat<4, 4, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::mat<4, 4, float, (glm::qualifier)0> const&, float const&) [353] std::vector<int, std::allocator<int> >::max_size() const
  [36] bind_sphere(Sphere*, unsigned int&, unsigned int&, unsigned int&) [14] glm::vec<3, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, float) [386] std::allocator<float>::allocator()
 [437] bind_indices(Object*, unsigned int&) [13] glm::vec<3, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [387] std::allocator<float>::~allocator()
  [16] bind_normals(Object*, unsigned int&) [312] glm::vec<4, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<4, float, (glm::qualifier)0> const&, float const&) [421] std::allocator<int>::allocator()
  [37] bind_surface(Surface*, unsigned int&, unsigned int&, unsigned int&, unsigned int&) [369] glm::vec<4, float, (glm::qualifier)0> glm::operator*<float, (glm::qualifier)0>(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [422] std::allocator<int>::~allocator()
  [17] bind_vertices(Object*, unsigned int&, int) [8] glm::vec<3, float, (glm::qualifier)0> glm::operator+<float, (glm::qualifier)0>(glm::vec<3, float, (glm::qualifier)0> const&, glm::vec<3, float, (glm::qualifier)0> const&) [401] std::char_traits<char>::length(char const*)
 [438] deallocate_and_terminate(Shader*, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&, unsigned int&) [331] glm::vec<4, float, (glm::qualifier)0> glm::operator+<float, (glm::qualifier)0>(glm::vec<4, float, (glm::qualifier)0> const&, glm::vec<4, float, (glm::qualifier)0> const&) [388] void std::_Destroy_aux<true>::__destroy<float*>(float*, float*)
 [439] __static_initialization_and_destruction_0(int, int) [24] Object::push_index(int, int, int) [423] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
 [440] __static_initialization_and_destruction_0(int, int) [285] Object::push_normal(glm::vec<3, float, (glm::qualifier)0>&) [340] std::_Vector_base<float, std::allocator<float> >::_M_allocate(unsigned long)
 [441] __static_initialization_and_destruction_0(int, int) [417] Object::Object() [389] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::_Vector_impl()
 [442] find_coreGL()         [418] Object::~Object()     [390] std::_Vector_base<float, std::allocator<float> >::_Vector_impl::~_Vector_impl()
 [443] find_extensionsGL()   [399] Shader::check_errors(unsigned int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [332] std::_Vector_base<float, std::allocator<float> >::_M_deallocate(float*, unsigned long)
 [444] load_GL_VERSION_1_0(void* (*)(char const*)) [463] Shader::set_material(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, float) [391] std::_Vector_base<float, std::allocator<float> >::_Vector_impl_data::_Vector_impl_data()
 [445] load_GL_VERSION_1_1(void* (*)(char const*)) [464] Shader::set_shininess(float) [317] std::_Vector_base<float, std::allocator<float> >::_M_get_Tp_allocator()
 [446] load_GL_VERSION_1_2(void* (*)(char const*)) [465] Shader::set_projection(glm::mat<4, 4, float, (glm::qualifier)0>) [392] std::_Vector_base<float, std::allocator<float> >::_Vector_base()
 [447] load_GL_VERSION_1_3(void* (*)(char const*)) [295] Shader::set_normal_matrix(glm::mat<3, 3, float, (glm::qualifier)0>) [393] std::_Vector_base<float, std::allocator<float> >::~_Vector_base()
 [448] load_GL_VERSION_1_4(void* (*)(char const*)) [466] Shader::set_camera_position(glm::vec<3, float, (glm::qualifier)0>) [375] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long)
 [449] load_GL_VERSION_1_5(void* (*)(char const*)) [467] Shader::set_light_direction(glm::vec<3, float, (glm::qualifier)0>) [424] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
 [450] load_GL_VERSION_2_0(void* (*)(char const*)) [468] Shader::set_transformations(glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<4, 4, float, (glm::qualifier)0>, glm::mat<3, 3, float, (glm::qualifier)0>) [425] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
 [451] load_GL_VERSION_2_1(void* (*)(char const*)) [469] Shader::set_ambient_light_color(glm::vec<3, float, (glm::qualifier)0>) [370] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long)
 [452] load_GL_VERSION_3_0(void* (*)(char const*)) [470] Shader::set_diffuse_light_color(glm::vec<3, float, (glm::qualifier)0>) [426] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data()
 [453] load_GL_VERSION_3_1(void* (*)(char const*)) [471] Shader::set_specular_light_color(glm::vec<3, float, (glm::qualifier)0>) [350] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
 [454] load_GL_VERSION_3_2(void* (*)(char const*)) [472] Shader::set_ambient_material_color(glm::vec<3, float, (glm::qualifier)0>) [427] std::_Vector_base<int, std::allocator<int> >::_Vector_base()
 [455] load_GL_VERSION_3_3(void* (*)(char const*)) [473] Shader::set_diffuse_material_color(glm::vec<3, float, (glm::qualifier)0>) [428] std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
 [456] get_exts()            [474] Shader::set_specular_material_color(glm::vec<3, float, (glm::qualifier)0>) [484] std::numeric_limits<float>::epsilon()
 [457] free_exts()           [300] Shader::use()         [341] std::allocator_traits<std::allocator<float> >::deallocate(std::allocator<float>&, float*, unsigned long)
 [410] CycleTimer::currentTicks() [475] Shader::destroy() [342] std::allocator_traits<std::allocator<float> >::allocate(std::allocator<float>&, unsigned long)
  [19] CycleTimer::currentSeconds() [476] Shader::set_view(glm::mat<4, 4, float, (glm::qualifier)0>) [321] std::allocator_traits<std::allocator<float> >::max_size(std::allocator<float> const&)
  [20] CycleTimer::secondsPerTick() [477] Shader::set_light(glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>, glm::vec<3, float, (glm::qualifier)0>) [281] void std::allocator_traits<std::allocator<float> >::construct<float, float const&>(std::allocator<float>&, float*, float const&)
  [29] float glm::inversesqrt<float>(float) [296] Shader::set_model(glm::mat<4, 4, float, (glm::qualifier)0>) [376] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long)
 [458] glm::mat<4, 4, float, (glm::qualifier)0> glm::perspective<float>(float, float, float, float) [478] Shader::Shader(char const*, char const*) [377] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long)
 [459] glm::mat<4, 4, float, (glm::qualifier)0> glm::perspectiveRH_NO<float>(float, float, float, float) [287] Sphere::push_vertex(glm::vec<3, float, (glm::qualifier)0>&) [354] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&)
